Date,ARKK,IEF,SHY,TLT,^IRX
2020-08-20,89.4800033569336,122.02999877929688,86.5199966430664,165.2100067138672,0.0879999995231628
2020-08-21,89.83000183105469,122.12000274658205,86.51000213623047,166.1999969482422,0.0879999995231628
2020-08-24,88.45999908447266,121.9499969482422,86.5,165.92999267578125,0.0850000008940696
2020-08-25,89.5,121.66000366210938,86.51000213623047,164.66000366210938,0.0949999988079071
2020-08-26,91.4000015258789,121.61000061035156,86.51000213623047,164.02999877929688,0.0930000022053718
2020-08-27,90.7699966430664,121.18000030517578,86.5,161.24000549316406,0.0949999988079071
2020-08-28,92.36000061035156,121.37999725341795,86.52999877929688,161.1199951171875,0.0949999988079071
2020-08-31,95.33000183105467,121.51000213623048,86.55999755859375,162.19000244140625,0.0949999988079071
2020-09-01,97.20999908447266,121.81999969482422,86.48999786376953,163.86000061035156,0.1000000014901161
2020-09-02,96.97000122070312,121.98999786376952,86.5,165.4199981689453,0.1000000014901161
2020-09-03,89.80999755859375,122.1500015258789,86.48999786376953,165.88999938964844,0.1000000014901161
2020-09-04,87.05000305175781,121.47000122070312,86.45999908447266,162.74000549316406,0.1030000001192092
2020-09-08,83.0999984741211,121.7300033569336,86.47000122070312,163.74000549316406,0.1080000028014183
2020-09-09,86.58000183105469,121.66999816894533,86.4800033569336,163.3000030517578,0.1049999967217445
2020-09-10,85.83999633789062,121.81999969482422,86.47000122070312,164.1300048828125,0.1030000001192092
2020-09-11,85.3499984741211,122.01000213623048,86.48999786376953,164.47999572753906,0.1030000001192092
2020-09-14,89.08999633789062,121.9000015258789,86.4800033569336,164.47000122070312,0.1000000014901161
2020-09-15,91.83000183105467,121.83999633789062,86.48999786376953,164.07000732421875,0.1000000014901161
2020-09-16,91.63999938964844,121.7699966430664,86.5,163.5800018310547,0.1000000014901161
2020-09-17,89.30000305175781,121.80999755859376,86.4800033569336,164.0800018310547,0.0850000008940696
2020-09-18,89.87999725341797,121.6999969482422,86.48999786376953,163.57000732421875,0.0829999968409538
2020-09-21,90.58000183105467,121.91999816894533,86.4800033569336,164.39999389648438,0.0799999982118606
2020-09-22,91.70999908447266,121.91999816894533,86.5,164.27000427246094,0.0879999995231628
2020-09-23,87.94999694824219,121.91999816894533,86.5,164.49000549316406,0.0879999995231628
2020-09-24,87.9000015258789,121.9800033569336,86.48999786376953,165.1199951171875,0.0930000022053718
2020-09-25,90.75,122.08000183105467,86.5,165.1199951171875,0.0900000035762786
2020-09-28,91.72000122070312,122.05999755859376,86.51000213623047,164.64999389648438,0.0879999995231628
2020-09-29,92.7699966430664,122.1500015258789,86.5,164.83999633789062,0.0850000008940696
2020-09-30,92.0,121.81999969482422,86.51000213623047,163.25999450683594,0.0850000008940696
2020-10-01,94.54000091552734,121.80999755859376,86.44999694824219,163.36000061035156,0.0829999968409538
2020-10-02,92.31999969482422,121.69000244140624,86.45999908447266,162.75,0.0850000008940696
2020-10-05,95.88999938964844,120.91999816894533,86.43000030517578,159.57000732421875,0.0850000008940696
2020-10-06,95.66999816894533,121.1999969482422,86.43000030517578,160.42999267578125,0.0879999995231628
2020-10-07,99.20999908447266,120.8499984741211,86.41999816894531,159.25999450683594,0.0879999995231628
2020-10-08,100.56999969482422,121.06999969482422,86.41999816894531,160.1199951171875,0.0879999995231628
2020-10-09,102.76000213623048,121.01000213623048,86.41999816894531,160.08999633789062,0.0930000022053718
2020-10-12,102.33000183105467,121.13999938964844,86.44000244140625,160.60000610351562,0.0900000035762786
